PTS,AST,REB,FG_PCT,MIN
29,1,14,0.632,36.06666666666667
24,5,19,0.429,32.91833333333334
27,8,4,0.526,40.1
23,0,6,0.692,38.965
14,3,2,0.636,24.651666666666667
14,1,7,0.636,30.351666666666667
11,2,3,0.556,30.846666666666668
10,1,2,0.375,28.098333333333333
11,5,0,0.455,32.36666666666667
1,1,5,0.0,13.936666666666667
5,1,3,0.667,5.15
5,0,4,0.2,17.683333333333334
7,0,2,0.4,10.366666666666667
3,1,4,0.333,23.983333333333334
3,0,2,1.0,3.216666666666667
2,1,2,0.333,18.763333333333332
3,1,1,0.25,12.233333333333333
3,1,0,1.0,13.986666666666666
3,0,0,1.0,5.15
0,1,0,0.0,3.216666666666667
0,0,1,0.0,5.15
0,0,1,0.0,3.216666666666667
0,0,0,0.0,3.216666666666667
0,0,0,0.0,3.216666666666667
0,0,0,0.0,6.331666666666667
26,11,4,0.556,36.91
29,5,4,0.429,36.291666666666664
28,4,7,0.571,31.89
31,4,2,0.706,30.05
16,1,14,0.667,28.483333333333334
22,6,5,0.692,31.25
15,2,12,0.294,45.075
11,8,6,0.417,33.666666666666664
10,6,5,0.188,33.86666666666667
13,0,7,0.385,33.11666666666667
12,0,9,0.5,26.698333333333334
7,4,11,0.25,23.015
15,2,5,0.313,37.18333333333333
22,0,2,0.4,35.05
7,1,13,0.5,27.415
4,10,4,0.5,25.741666666666667
9,3,3,0.375,15.283333333333333
16,0,5,0.6,29.366666666666667
14,1,4,0.25,31.766666666666666
12,0,1,0.273,29.441666666666666
3,3,4,0.2,18.016666666666666
9,1,1,0.5,16.233333333333334
10,2,4,0.364,26.1
8,2,4,0.2,18.151666666666667
2,5,4,0.25,23.266666666666666
5,2,3,0.286,11.14
6,0,4,0.6,21.816666666666666
9,2,2,0.333,9.166666666666666
7,2,2,0.4,19.4
3,1,6,0.167,11.65
2,1,6,0.25,17.766666666666666
7,1,0,0.182,26.206666666666667
6,0,4,0.4,14.54
6,0,2,0.6,10.35
8,1,1,0.5,9.166666666666666
5,0,3,0.667,9.166666666666666
5,1,3,0.333,9.616666666666667
5,1,2,0.286,9.7
0,1,3,0.0,9.166666666666666
0,2,3,0.0,9.166666666666666
0,0,3,0.0,10.493333333333334
0,0,2,0.0,3.75
2,1,1,0.333,14.966666666666667
0,0,1,0.0,3.8
0,0,1,0.0,3.75
0,0,0,0.0,0.51
0,0,0,0.0,0.46
0,0,0,0.0,0.46
0,0,0,0.0,0.46
30,7,14,0.55,39.86666666666667
30,10,3,0.321,40.31666666666667
32,2,5,0.52,39.583333333333336
10,4,12,0.5,29.906666666666666
14,11,7,0.385,37.53333333333333
20,1,6,0.412,38.65
22,4,4,0.5,32.55
16,0,4,0.75,29.35
17,4,2,0.462,29.983333333333334
6,2,11,0.75,19.583333333333332
10,2,10,0.714,27.733333333333334
4,0,6,1.0,16.583333333333332
7,1,4,0.286,22.283333333333335
7,2,2,0.333,29.76
12,1,0,0.625,19.666666666666668
3,1,2,0.25,17.373333333333335
5,0,0,1.0,4.883333333333334
3,0,0,1.0,4.35
0,0,0,0.0,0.043333333333333335
42,4,8,0.515,46.083333333333336
38,3,20,0.519,42.15833333333333
31,1,19,0.609,35.166666666666664
31,7,10,0.5,37.55
33,5,10,0.571,42.833333333333336
28,5,7,0.423,44.083333333333336
24,9,7,0.36,41.723333333333336
33,6,6,0.417,41.00833333333333
20,10,10,0.4,39.58833333333333
21,4,10,0.6,36.3
21,7,4,0.8,31.75
31,8,2,0.48,41.95666666666666
13,1,18,0.667,36.215
23,4,4,0.364,41.55
18,0,10,0.455,37.95
18,1,10,0.636,43.54666666666667
17,6,8,0.308,40.03333333333333
15,5,10,0.294,36.95
15,1,12,0.455,32.13666666666666
4,7,22,0.5,34.53666666666667
16,6,9,0.364,46.61666666666667
20,0,4,0.563,38.75333333333333
21,3,5,0.429,29.15
21,4,4,0.538,35.93333333333333
25,1,2,0.526,32.413333333333334
17,4,5,0.462,37.45
22,6,0,0.391,41.38333333333333
11,10,4,0.364,30.43166666666667
21,4,2,0.538,40.06166666666667
10,6,3,0.333,23.266666666666666
19,1,2,0.333,29.4
13,6,4,0.444,16.205
13,1,3,0.5,33.11666666666667
8,0,8,0.333,38.0
6,4,9,0.333,38.916666666666664
4,2,12,0.333,46.766666666666666
10,2,1,0.8,19.721666666666668
12,1,2,0.5,21.9
8,0,6,0.8,15.62
7,3,5,0.6,13.883333333333333
8,4,6,0.4,31.1
10,0,6,0.8,34.61666666666667
8,3,4,0.286,26.381666666666668
9,2,4,0.4,16.116666666666667
6,1,5,0.667,17.651666666666667
10,2,1,0.4,18.208333333333332
10,1,1,0.4,24.226666666666667
7,0,3,1.0,16.62
4,4,4,0.333,35.93333333333333
7,3,2,0.75,17.783333333333335
3,3,1,0.25,15.116666666666667
5,1,5,0.5,13.05
9,0,2,0.5,21.183333333333334
8,0,2,0.2,29.566666666666666
6,0,0,0.4,23.658333333333335
6,1,1,0.4,14.45
2,3,0,0.2,17.22
3,0,2,0.333,8.033333333333333
6,0,1,0.333,11.133333333333333
1,2,2,0.0,11.785
3,1,3,1.0,11.583333333333334
2,0,0,1.0,3.455
2,1,3,0.5,20.838333333333335
4,0,2,1.0,10.25
3,1,1,0.5,15.056666666666667
2,1,0,0.0,4.483333333333333
0,1,4,0.0,11.683333333333334
0,1,1,0.0,19.001666666666665
0,0,4,0.0,16.78
3,0,0,1.0,5.133333333333334
0,0,1,0.0,1.9666666666666666
0,0,3,0.0,10.148333333333333
2,0,0,0.5,1.4
0,1,0,0.0,1.9666666666666666
0,1,0,0.0,1.4
0,1,0,0.0,7.921666666666667
0,0,1,0.0,4.25
0,0,0,0.0,0.245
0,0,0,0.0,0.11666666666666667
0,0,0,0.0,1.4
0,0,0,0.0,4.666666666666667
0,0,0,0.0,0.30833333333333335
47,10,8,0.704,41.65
28,12,17,0.276,41.905
38,13,4,0.424,44.108333333333334
35,5,4,0.522,41.13333333333333
35,5,7,0.652,38.46666666666667
31,4,6,0.526,44.233333333333334
29,7,8,0.481,39.916666666666664
26,3,11,0.529,38.38166666666667
18,5,6,0.667,34.785
19,8,8,0.381,38.2
16,2,15,0.833,40.45166666666667
19,2,6,0.7,26.588333333333335
20,3,10,0.857,23.895
21,3,11,0.5,35.61666666666667
27,3,2,0.471,38.87833333333333
15,7,5,0.462,37.45
18,4,5,0.636,31.36
14,8,8,0.167,39.46666666666667
22,1,2,0.5,30.641666666666666
16,2,10,0.833,23.866666666666667
3,5,6,0.2,33.06666666666667
7,9,4,0.286,38.38333333333333
8,2,8,0.5,12.383333333333333
14,2,6,0.444,33.845
8,0,10,0.3,38.913333333333334
14,3,1,0.455,38.166666666666664
14,2,5,0.5,29.883333333333333
13,0,0,0.5,22.268333333333334
11,3,2,0.571,32.75333333333333
9,3,4,0.667,26.883333333333333
14,3,3,0.5,25.75
13,0,4,0.455,41.83166666666666
10,2,7,0.833,27.266666666666666
10,2,5,0.444,27.4
10,1,2,0.5,26.036666666666665
12,0,4,0.444,23.62
12,0,5,0.455,23.921666666666667
8,2,2,0.6,13.5
10,2,3,0.5,26.506666666666668
4,1,7,0.4,20.746666666666666
9,0,0,0.308,15.15
3,2,3,0.2,13.5
3,3,0,0.25,20.833333333333332
3,0,2,1.0,9.566666666666666
0,0,1,0.0,18.716666666666665
2,0,1,0.5,13.931666666666667
3,0,0,0.333,8.945
0,2,0,0.0,3.2666666666666666
0,0,2,0.0,5.883333333333334
0,0,2,0.0,16.888333333333332
2,0,0,1.0,8.32
0,1,0,0.0,3.8833333333333333
0,0,1,0.0,6.8133333333333335
0,0,0,0.0,0.18
56,2,9,0.679,40.75
36,0,11,0.565,38.765
26,13,10,0.545,38.45
22,7,20,0.444,45.46666666666667
36,3,7,0.448,46.78333333333333
14,1,14,0.333,42.03333333333333
19,7,4,0.333,44.03333333333333
12,2,11,0.308,41.9
23,6,4,0.438,41.6
14,4,7,0.316,40.583333333333336
14,8,6,0.333,37.29
12,6,8,0.556,41.51833333333333
15,1,6,0.667,19.633333333333333
15,2,8,0.375,30.415
12,1,9,0.8,24.906666666666666
10,8,2,0.308,28.91
17,3,1,0.467,28.85
6,2,7,0.333,22.213333333333335
12,1,0,0.6,30.383333333333333
11,4,5,0.364,40.916666666666664
6,5,4,0.429,23.7
9,1,4,0.6,30.30666666666667
8,1,6,0.25,20.628333333333334
9,2,5,0.3,19.7
7,1,6,0.222,26.316666666666666
8,0,0,0.333,33.31333333333333
6,1,4,0.5,13.631666666666666
6,1,4,0.6,21.816666666666666
3,2,2,1.0,18.086666666666666
5,0,4,0.333,12.736666666666666
3,0,3,0.25,14.366666666666667
2,0,1,0.5,7.416666666666667
2,2,1,0.5,8.966666666666667
3,0,0,0.25,9.033333333333333
2,0,1,0.5,7.385
0,0,0,0.0,0.14666666666666667
0,0,0,0.0,17.046666666666667
43,6,11,0.577,39.13333333333333
35,15,3,0.423,40.55
34,5,6,0.444,45.36666666666667
38,5,9,0.452,39.88333333333333
31,4,7,0.4,38.77333333333333
29,6,6,0.5,42.93666666666667
32,4,5,0.5,42.7
23,6,9,0.45,39.833333333333336
27,2,7,0.647,40.4
31,3,4,0.545,42.46666666666667
18,3,8,0.583,37.516666666666666
13,3,15,0.8,28.86
23,10,2,0.563,36.151666666666664
26,3,2,0.6,39.125
23,1,7,0.692,32.88166666666667
12,7,10,0.214,30.991666666666667
14,8,7,0.538,37.016666666666666
14,1,15,0.5,39.34166666666667
17,2,11,0.556,36.31333333333333
19,2,7,0.438,39.95
19,5,7,0.381,40.766666666666666
8,6,14,0.8,32.00833333333333
16,5,5,0.357,28.341666666666665
19,8,2,0.538,42.6
22,4,2,0.533,26.133333333333333
26,1,2,0.5,37.5
14,2,9,0.4,38.766666666666666
19,4,4,0.571,29.366666666666667
11,5,6,0.714,22.12
12,1,11,0.714,27.366666666666667
15,2,5,0.5,41.23833333333334
14,3,7,0.5,42.708333333333336
12,3,7,0.625,35.31666666666667
18,2,2,0.5,31.548333333333332
10,0,7,0.5,29.533333333333335
14,4,4,0.6,22.616666666666667
11,0,6,0.417,25.995
11,5,4,0.278,41.975
0,5,11,0.0,34.016666666666666
14,0,4,0.636,40.013333333333335
1,2,8,0.0,20.633333333333333
10,2,5,0.4,21.033333333333335
5,2,3,0.286,39.666666666666664
12,1,1,0.625,28.476666666666667
8,1,4,0.429,37.95
5,1,8,0.4,20.008333333333333
9,0,0,0.444,17.126666666666665
5,1,5,0.111,24.816666666666666
9,1,3,0.273,30.575
3,4,2,0.333,16.083333333333332
7,1,2,0.3,27.3
5,2,4,0.4,11.925
6,0,4,0.5,18.466666666666665
8,0,2,0.375,19.266666666666666
6,0,5,0.667,10.591666666666667
6,0,3,0.125,23.333333333333332
2,2,3,0.25,19.916666666666668
5,0,3,0.286,21.416666666666668
2,1,2,1.0,5.716666666666667
5,0,1,0.667,10.541666666666666
0,2,2,0.0,18.383333333333333
3,0,2,0.5,9.906666666666666
1,0,4,0.0,4.083333333333333
3,0,1,1.0,5.0633333333333335
0,2,2,0.0,6.1
3,0,0,1.0,5.366666666666666
0,1,2,0.0,19.241666666666667
0,1,2,0.0,13.025
0,0,3,0.0,3.6333333333333333
2,0,0,0.333,7.225
0,1,0,0.0,3.8
0,0,1,0.0,2.85
0,0,0,0.0,1.2833333333333334
0,0,0,0.0,0.39166666666666666
0,0,0,0.0,0.22666666666666666
0,0,0,0.0,0.935
0,0,0,0.0,3.5166666666666666
45,13,9,0.5,41.50333333333333
31,2,17,0.458,38.65
30,7,9,0.476,41.45
37,4,6,0.586,40.45
31,6,11,0.529,44.55
19,9,4,0.471,38.035
30,4,5,0.632,28.183333333333334
25,1,12,0.579,37.38333333333333
25,5,9,0.5,36.0
17,11,8,0.222,40.36666666666667
23,6,5,0.571,33.995
19,1,12,0.8,37.913333333333334
15,1,13,0.538,35.91833333333334
12,5,11,0.4,30.128333333333334
20,6,3,0.538,39.53666666666667
17,7,4,0.357,31.183333333333334
10,2,15,0.5,31.916666666666668
19,3,5,0.444,35.9
12,2,11,0.5,32.6
16,1,8,0.3,39.18333333333333
18,2,5,0.5,32.88333333333333
20,2,3,0.778,23.55
11,4,10,0.308,39.93333333333333
17,3,5,0.333,38.69
6,2,12,0.6,39.38333333333333
13,4,2,0.556,30.033333333333335
11,3,7,0.571,25.966666666666665
9,1,10,0.444,23.155
15,3,1,0.5,27.561666666666667
16,0,5,0.6,22.1
13,2,6,0.5,35.416666666666664
14,2,4,0.5,27.116666666666667
14,1,4,0.267,36.7
13,0,5,0.333,31.65
15,2,2,0.455,27.816666666666666
6,2,7,0.333,20.571666666666665
10,2,2,0.5,32.05
8,3,6,0.75,19.416666666666668
8,1,2,0.667,19.105
9,0,3,0.231,24.7
4,1,9,0.4,24.416666666666668
7,3,1,0.5,23.983333333333334
8,1,1,0.429,19.133333333333333
12,0,0,0.625,23.266666666666666
8,0,5,0.571,24.74
6,2,3,0.333,29.916666666666668
6,1,3,0.5,24.598333333333333
3,1,4,0.167,29.456666666666667
4,3,3,0.5,25.311666666666667
3,4,2,0.167,24.626666666666665
7,0,2,0.231,19.166666666666668
0,0,1,0.0,21.245
6,1,3,0.5,21.51
5,2,0,0.333,18.3
6,0,2,0.286,11.283333333333333
2,0,3,0.333,16.816666666666666
5,1,1,0.5,13.445
5,1,0,0.286,22.381666666666668
3,0,2,0.5,12.081666666666667
0,3,4,0.0,16.53
5,0,1,0.667,3.933333333333333
2,2,1,0.2,17.8
0,0,4,0.0,8.871666666666666
4,0,2,0.2,13.356666666666667
2,0,4,0.25,13.416666666666666
4,0,2,1.0,14.983333333333333
4,1,0,1.0,9.943333333333333
4,0,1,1.0,3.933333333333333
0,1,1,0.0,13.783333333333333
2,0,2,0.0,4.083333333333333
0,2,1,0.0,8.333333333333334
0,0,1,0.0,7.416666666666667
2,1,0,0.0,3.933333333333333
0,2,0,0.0,12.39
0,0,2,0.0,13.421666666666667
0,1,0,0.0,3.4166666666666665
0,0,1,0.0,3.933333333333333
0,0,1,0.0,4.866666666666666
0,0,1,0.0,2.466666666666667
0,0,1,0.0,4.843333333333334
0,0,0,0.0,3.933333333333333
0,0,0,0.0,1.1833333333333333
0,0,0,0.0,5.3
0,0,0,0.0,5.6
36,5,7,0.455,43.94833333333333
32,9,6,0.545,36.516666666666666
29,5,10,0.409,40.2
20,12,11,0.692,38.04
24,8,3,0.474,32.68333333333333
25,2,9,0.588,39.58
27,1,7,0.588,41.53333333333333
18,9,6,0.438,38.2
25,5,6,0.524,37.166666666666664
22,5,7,0.474,37.961666666666666
21,6,4,0.556,37.905
19,3,8,0.667,30.746666666666666
18,3,10,0.7,32.35
15,2,8,0.714,26.716666666666665
15,1,4,0.75,22.316666666666666
17,3,4,0.412,35.361666666666665
11,3,8,0.2,32.93333333333333
13,1,6,0.8,28.666666666666668
17,5,1,0.467,28.516666666666666
7,3,7,0.6,30.428333333333335
15,3,1,0.467,33.31666666666667
10,3,2,0.19,32.733333333333334
14,0,7,0.571,30.726666666666667
14,2,2,1.0,17.698333333333334
14,1,2,0.5,28.5
10,0,11,0.625,24.676666666666666
10,1,10,0.5,36.51166666666666
8,1,3,0.375,15.066666666666666
12,4,3,0.75,23.766666666666666
12,5,2,0.375,39.05
11,4,2,0.571,30.133333333333333
7,1,5,0.6,17.571666666666665
10,4,1,0.6,13.25
8,3,4,0.429,28.516666666666666
6,1,5,1.0,36.888333333333335
4,1,5,1.0,23.323333333333334
11,2,1,0.667,23.153333333333332
8,1,5,0.429,20.616666666666667
8,2,2,0.375,26.766666666666666
11,1,2,0.364,35.416666666666664
2,6,2,0.143,28.7
8,1,1,0.667,14.866666666666667
8,1,2,0.6,21.55666666666667
4,1,5,1.0,19.483333333333334
9,2,0,0.8,13.953333333333333
7,0,2,1.0,12.271666666666667
2,0,2,0.2,13.433333333333334
0,1,2,0.0,11.966666666666667
2,0,3,0.0,3.683333333333333
4,0,1,1.0,3.683333333333333
0,0,2,0.0,16.171666666666667
0,1,2,0.0,5.4
0,1,1,0.0,12.426666666666666
0,0,2,0.0,3.683333333333333
1,1,0,0.0,3.683333333333333
0,1,0,0.0,5.568333333333333
0,1,0,0.0,2.5
0,0,1,0.0,9.451666666666666
0,0,1,0.0,3.9116666666666666
0,0,0,0.0,0.4666666666666667
0,0,0,0.0,3.683333333333333
45,3,6,0.621,44.516666666666666
30,12,8,0.478,39.81666666666667
42,3,5,0.652,40.55
36,3,6,0.48,36.95
26,9,9,0.409,37.70166666666667
26,5,6,0.346,43.163333333333334
28,5,6,0.533,41.5
15,4,16,0.5,34.71666666666667
25,3,3,0.588,36.29333333333334
20,7,3,0.417,42.21666666666667
4,9,20,0.333,30.933333333333334
20,3,7,0.5,34.16833333333334
11,7,6,0.278,40.69
21,4,5,0.533,29.356666666666666
14,2,10,0.385,37.625
16,4,5,0.308,27.85
6,8,7,0.25,26.783333333333335
17,4,5,0.5,43.733333333333334
13,2,5,0.333,34.531666666666666
20,2,1,0.5,21.383333333333333
18,2,4,0.889,27.616666666666667
12,0,11,0.444,35.32
15,1,7,0.462,35.92666666666667
13,2,4,0.5,28.675
13,1,2,0.625,30.133333333333333
15,2,4,0.6,27.266666666666666
10,3,3,0.667,25.666666666666668
17,0,1,0.6,34.361666666666665
7,4,2,0.333,31.383333333333333
7,1,6,0.286,29.966666666666665
6,1,7,0.2,20.84
13,0,3,0.571,15.783333333333333
3,4,8,0.333,29.283333333333335
3,1,9,0.25,36.35
6,0,5,0.286,21.816666666666666
4,1,5,1.0,16.266666666666666
6,0,8,0.75,22.333333333333332
4,2,4,1.0,11.116666666666667
4,4,3,0.111,24.575
6,1,2,0.429,13.216666666666667
5,0,4,0.4,19.85
8,0,0,0.667,11.366666666666667
3,1,4,0.25,10.816666666666666
0,1,3,0.0,19.1
2,0,6,0.25,10.375
6,1,1,0.5,11.196666666666667
5,1,1,0.333,17.561666666666667
5,0,2,0.5,19.323333333333334
2,0,5,0.0,12.75
2,0,3,0.0,7.846666666666667
4,0,3,0.4,11.683333333333334
0,1,3,0.0,10.166666666666666
3,0,2,0.5,3.0166666666666666
0,0,1,0.0,3.7333333333333334
0,0,1,0.0,3.65
0,0,0,0.0,7.1
0,1,0,0.0,2.25
0,0,1,0.0,2.5166666666666666
1,0,0,0.0,3.0166666666666666
0,0,0,0.0,3.145
0,0,0,0.0,3.506666666666667
0,0,0,0.0,3.65
41,4,2,0.609,41.71666666666667
40,5,3,0.591,38.955
28,3,12,0.522,38.87
24,11,5,0.526,32.81666666666667
27,9,9,0.526,37.233333333333334
13,5,15,0.556,27.95
22,3,13,0.769,31.656666666666666
18,3,9,0.417,39.82333333333333
22,3,4,0.667,25.15
25,2,4,0.706,33.6
25,3,3,0.667,28.3
13,3,9,0.286,37.61666666666667
17,4,4,0.857,25.106666666666666
19,4,8,0.636,38.9
16,7,6,0.375,27.66
20,2,5,0.583,32.00333333333333
10,2,12,0.25,34.2
10,8,6,0.364,36.28666666666667
15,6,1,0.625,28.983333333333334
16,0,6,0.714,28.666666666666668
18,1,5,0.563,24.9
14,3,5,0.625,25.6
12,3,10,0.545,32.65
13,1,6,0.571,24.378333333333334
14,7,1,0.556,37.766666666666666
10,4,7,0.8,26.75
15,1,5,0.462,26.3
16,3,0,0.5,21.0
16,1,2,0.455,31.085
17,1,4,0.333,35.09
12,4,5,0.417,37.153333333333336
8,0,7,0.6,21.625
12,1,3,0.5,18.183333333333334
6,5,3,0.429,29.783333333333335
12,3,1,0.357,22.573333333333334
5,4,7,0.182,30.186666666666667
11,2,0,0.714,26.116666666666667
8,2,3,0.3,39.233333333333334
4,1,5,0.25,31.433333333333334
4,3,8,1.0,12.0
5,3,4,0.4,18.383333333333333
9,0,1,0.375,20.926666666666666
2,3,2,0.333,14.185
4,1,3,0.0,11.1
5,2,2,0.333,26.633333333333333
2,1,2,0.5,12.0
0,2,7,0.0,14.393333333333333
3,1,2,0.333,14.086666666666666
7,0,0,0.5,12.583333333333334
0,1,3,0.0,15.411666666666667
0,2,1,0.0,11.433333333333334
2,0,2,0.5,7.361666666666666
0,3,1,0.0,15.961666666666666
2,0,0,0.2,15.85
2,0,0,0.0,3.3333333333333335
0,0,0,0.0,0.5133333333333333
0,0,0,0.0,0.5133333333333333
0,0,0,0.0,0.5133333333333333
0,0,0,0.0,0.5133333333333333
0,0,0,0.0,0.3433333333333333
0,0,0,0.0,0.3433333333333333
0,0,0,0.0,1.2666666666666666
0,0,0,0.0,1.2666666666666666
0,0,0,0.0,1.2666666666666666
0,0,0,0.0,0.5133333333333333
29,6,6,0.458,39.93333333333333
31,7,8,0.55,38.83
29,6,10,0.545,39.516666666666666
38,9,1,0.636,44.79666666666667
32,7,3,0.471,36.35
26,2,7,0.688,33.75333333333333
28,5,5,0.563,36.096666666666664
25,5,6,0.526,44.43
17,13,2,0.545,38.916666666666664
20,6,5,0.294,36.295
24,6,3,0.409,33.833333333333336
22,1,8,0.4,33.013333333333335
18,3,12,0.421,38.35
18,2,3,0.5,35.95
24,3,4,0.563,39.85
13,0,13,0.545,39.166666666666664
9,3,10,0.5,34.83
13,8,7,0.364,28.066666666666666
14,6,5,0.545,32.15
16,8,4,0.571,37.653333333333336
18,4,2,0.636,33.016666666666666
17,2,3,0.667,31.63
14,0,13,0.7,31.596666666666668
8,3,4,0.5,32.03333333333333
12,2,4,0.364,27.996666666666666
8,1,9,0.8,23.783333333333335
12,2,2,0.333,32.33
6,2,5,0.6,14.553333333333333
14,0,3,0.308,33.36333333333334
12,1,1,0.5,23.1
4,5,7,0.333,26.75
8,1,5,0.8,22.886666666666667
8,0,6,0.286,29.483333333333334
4,0,7,0.5,21.95
5,0,6,0.222,22.75
2,0,5,0.5,21.25
4,2,3,0.0,21.916666666666668
5,1,6,0.182,29.55
10,0,2,1.0,25.616666666666667
7,2,3,0.5,15.303333333333333
7,1,0,0.375,14.986666666666666
3,0,4,0.5,19.803333333333335
5,0,4,0.667,26.783333333333335
6,0,2,0.286,14.103333333333333
3,0,3,1.0,14.83
0,2,0,0.0,13.996666666666666
4,0,0,1.0,2.3666666666666667
2,0,2,0.0,13.6
0,0,3,0.0,4.75
0,1,1,0.0,19.033333333333335
0,0,1,0.0,14.833333333333334
0,0,1,0.0,2.75
0,0,0,0.0,2.5416666666666665
0,0,0,0.0,0.6866666666666666
0,0,0,0.0,3.203333333333333
0,0,0,0.0,0.97
0,0,0,0.0,0.97
0,0,0,0.0,2.15
0,0,0,0.0,0.8133333333333334
0,0,0,0.0,3.216666666666667
0,0,0,0.0,0.97
20,7,19,0.545,37.00333333333333
24,9,5,0.435,35.88333333333333
28,1,4,0.579,40.78
33,0,3,0.565,40.22
28,6,3,0.429,40.77166666666667
20,2,12,0.571,32.78333333333333
24,4,9,0.667,39.626666666666665
21,7,5,0.4,41.12
21,3,5,0.538,37.7
18,3,6,0.4,31.38
22,0,5,0.474,39.11666666666667
8,7,5,0.231,38.483333333333334
15,0,5,0.429,29.73
13,1,6,0.385,33.971666666666664
12,6,4,0.357,41.25
14,3,2,0.5,28.288333333333334
13,0,6,0.833,26.78
8,1,7,0.333,27.401666666666667
6,3,6,0.182,35.5
8,5,4,0.5,31.3
9,0,2,0.429,21.283333333333335
6,1,7,0.429,22.948333333333334
9,4,0,0.375,20.245
0,3,8,0.0,22.18
6,0,3,0.75,10.996666666666666
4,1,5,0.667,8.466666666666667
4,1,3,0.143,15.5
0,2,6,0.0,20.918333333333333
2,1,3,0.0,16.316666666666666
4,0,1,1.0,8.268333333333333
0,2,2,0.0,22.033333333333335
0,0,1,0.0,12.785
0,1,4,0.0,14.615
0,1,2,0.0,12.65
0,0,1,0.0,2.1633333333333336
0,0,1,0.0,3.933333333333333
0,0,1,0.0,12.853333333333333
0,0,0,0.0,0.18666666666666668
0,0,0,0.0,0.8333333333333334
0,0,0,0.0,1.7333333333333334
22,3,12,0.588,36.538333333333334
35,11,5,0.556,42.891666666666666
27,11,9,0.467,44.528333333333336
38,5,5,0.542,41.55
21,5,11,0.5,34.005
31,4,5,0.619,37.126666666666665
33,4,9,0.6,33.09166666666667
24,8,8,0.409,33.15
26,3,1,0.526,43.321666666666665
16,16,7,0.333,34.81666666666667
22,7,9,0.556,32.70333333333333
29,1,6,0.786,29.788333333333334
9,8,11,0.158,36.46666666666667
18,2,11,0.412,31.183333333333334
23,4,3,0.615,30.621666666666666
22,6,5,0.333,36.571666666666665
13,6,14,0.5,28.483333333333334
19,7,4,0.412,35.765
7,10,11,0.25,38.68333333333333
18,5,2,0.4,27.683333333333334
18,2,6,0.571,30.116666666666667
22,1,4,0.75,26.905
18,1,8,0.556,22.616666666666667
21,0,8,0.6,26.666666666666668
18,0,8,0.5,33.138333333333335
12,0,15,0.625,29.69333333333333
15,6,2,0.833,33.43833333333333
8,0,13,0.6,25.716666666666665
19,2,1,0.5,32.5
11,2,10,0.333,29.566666666666666
10,1,4,0.571,35.766666666666666
13,1,5,0.429,23.326666666666668
15,2,4,0.385,28.871666666666666
15,1,4,0.545,31.383333333333333
11,3,1,0.455,25.95
14,1,3,0.625,25.333333333333332
7,2,11,1.0,17.566666666666666
12,2,2,0.556,19.466666666666665
15,0,3,0.714,25.67
14,2,0,0.5,23.211666666666666
12,3,2,0.714,31.421666666666667
8,2,6,0.5,24.333333333333332
10,2,4,0.5,24.266666666666666
12,2,1,0.4,21.9
9,3,2,0.571,25.355
8,3,4,0.6,24.956666666666667
8,2,5,0.6,38.266666666666666
6,1,3,0.5,17.608333333333334
9,2,0,0.429,15.353333333333333
7,1,2,0.4,25.7
7,4,1,0.4,20.116666666666667
7,0,1,0.333,23.5
2,3,3,0.25,21.861666666666668
3,1,3,1.0,19.45
4,1,2,0.333,7.55
6,0,3,0.5,10.833333333333334
5,0,1,1.0,4.25
2,3,1,1.0,18.5
4,0,4,0.5,23.361666666666668
3,1,3,0.25,16.866666666666667
0,1,2,0.0,22.683333333333334
4,1,2,0.4,23.678333333333335
3,0,1,0.167,13.383333333333333
3,2,1,0.333,21.361666666666668
3,0,3,0.5,16.2
0,0,0,0.0,6.316666666666666
2,0,2,0.0,4.65
2,1,2,0.25,22.675
3,0,1,0.5,6.446666666666666
4,1,0,0.667,5.94
0,0,1,0.0,6.695
0,1,2,0.0,10.31
0,1,0,0.0,4.25
2,1,0,0.2,11.766666666666667
2,0,1,0.25,4.55
0,2,0,0.0,21.283333333333335
0,1,1,0.0,8.528333333333334
0,1,1,0.0,4.25
0,0,1,0.0,4.25
0,0,1,0.0,2.066666666666667
0,0,1,0.0,4.233333333333333
0,0,1,0.0,6.616666666666666
0,0,1,0.0,10.378333333333334
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,0.5116666666666667
0,0,0,0.0,2.066666666666667
0,0,0,0.0,0.5116666666666667
38,8,5,0.467,43.63333333333333
38,5,1,0.481,40.416666666666664
23,13,4,0.381,36.083333333333336
29,3,12,0.522,37.016666666666666
24,6,8,0.4,35.93333333333333
24,7,5,0.538,38.51
30,2,6,0.55,37.431666666666665
25,2,11,0.435,39.96666666666667
26,3,5,0.467,33.03333333333333
19,4,10,0.35,33.553333333333335
30,1,5,0.667,34.43333333333333
21,5,6,0.421,37.06
32,2,3,0.615,28.835
11,7,7,0.364,32.3
12,2,16,0.294,34.86833333333333
27,2,2,0.458,29.493333333333332
21,4,4,0.643,28.7
14,4,14,0.75,42.85
17,2,10,0.727,32.88333333333333
16,8,3,0.278,34.75
13,3,6,0.375,32.63333333333333
4,11,9,0.2,33.445
17,1,3,0.438,28.2
17,1,0,0.538,43.225
13,2,7,0.455,36.40833333333333
14,7,3,0.417,36.38
